date,text
2025-07-13 01:04:44+00:00,"زهرا بهروزآذر، معاون مسعود پزشکیان در امور زنان و خانواده، در جریان دیدار از مرز دوغارون در استان خراسان رضوی با چند تن از مهاجران افغانستانی گفت‌و‌گو کرد. او در یکی از گفت‌وگو‌ها در پاسخ به زنی که می‌گوید خانه‌ای در افغانستان ندارد که زندگی کند، می‌گوید: «انشالله آروم آروم می‌روی و زندگی خیلی بهتری را در افغانستان می‌سازی.»
بهروز‌آذر در این دیدار گفت مشکلی برای خروج اتباع «غیر‌مجاز» از کشور وجود ندارد. این در حالی است که گزارش‌های دریافتی حاکی از نبود امکانات بهداشتی و آب آشامیدنی در دسترس در مرزها است.
نرگس محمدی، برنده جایزه صلح نوبل، با اشاره به برخورد حکومت با مهاجران اهل افغانستان پس از جنگ ۱۲ روزه با اسرائیل، نوشت: «اخراج اجباری، بازداشت‌های فله‌ای و محدود کردن دسترسی مهاجران به خدمات اولیه، نقض حقوق بنیادین انسان‌هاست، آنهم درحالی که به گواه گزارش‌های منتشر شده، درمیان بازداشت‌شدگان افراد دارای مدارک معتبر اقامت، تحصیل و اشتغال به وفور حضور دارند.»"
2025-07-12 22:04:08+00:00,"محمدجواد لاریجانی، مقام سابق در قوه قضائیه با اشاره به غافلگیر شدن جمهوری اسلامی در جنگ ۱۲ روزه با اسرائیل گفت: «اروپایی‌ها دیگر نمی‌توانند راحت در کشورشان رفت و آمد کنند، ممکن است چند وقت دیگر، پنج پهپاد یک شهر اروپایی را مورد حمله قرار دهند.»
او اضافه کرد: «دشمن دیگر نمی‌تواند از روش قبلی برای حمله استفاده کند و ما این بار غافلگیر نمی‌شویم.»
لاریجانی تاکید کرد: «تکنیک استفاده از ریزپرنده‌ها ممکن است سر غربی‌ها هم بیاید.»
https://iranintl.com/202507128664"
2025-07-12 21:14:51+00:00,"فاطمه محمدبیگی، رییس فراکسیون زنان مجلس با اشاره به اینکه نباید به بهانه جنگ یا شرایط امنیتی، از اجرای بندهای قانون جوانی جمعیت سر باز زد، گفت: «باید تمامی تسهیلات، مشوق‌ها و حمایت‌ها از خانواده‌ها و جوانان برای ازدواج، فرزندآوری و تربیت نسل آینده ادامه یابد.»
محمد بیگی افزود: «امنیت ملی ما فقط با تسلیحات تضمین نمی‌شود، بلکه حضور مردم و نیروی جوان کشور عامل بازدارندگی واقعی است.»
https://iranintl.com/202507121987"
2025-07-12 20:15:08+00:00,ویدیوهای منتشرشده نشان می‌دهد که شنبه ۲۱ تیر، نیروهای آتش‌نشانی با پشتیبانی عملیات هوایی در حال مهار آتش‌سوزی‌های گسترده جنگلی در استان لاذقیه سوریه، نزدیک مرز ترکیه بودند. این آتش‌سوزی‌ها بیش از ۱۰ روز است که بخش‌های وسیعی از استان ساحلی لاذقیه را درگیر کرده و کشورهای اردن، لبنان، ترکیه و قطر برای کمک، تیم‌های آتش‌نشانی و تجهیزات امدادی به سوریه اعزام کرده‌اند.
2025-07-12 20:01:47+00:00,"محمدجواد لاریجانی، دبیر سابق ستاد حقوق بشر قوه قضاییه، حمله مجدد اسرائیل و آمریکا را محتمل دانست و گفت: «آمریکا در حال چرتکه انداختن است و می‌گوید جمهوری اسلامی که نمی‌ترسد، اگر ما آن‌ها را بزنیم، آن‌ها هم ما را می‌زنند.»
او افزود: «آمریکا و اسرائیل می‌دانند که اگر این بار حمله کنند، ضربه‌های سنگین‌تر و غافل‌گیرانه‌تری به آن‌ها می‌زنیم.»
لاریجانی با بیان اینکه جنگ با غافلگیری ما آغاز شد، ادامه داد: «انتظار نداشتیم از چنین تکنولوژی‌هایی در حمله استفاده شود، آن‌ها افراد زیادی را به داخل ایران فرستاده و مستقر کرده بودند.»
این مقام سابق قوه قضاییه در جمهوری اسلامی با تاکید بر اینکه ممکن است از این به بعد اروپا ناامن شود، افزود: «شایدچند وقت دیگر پنج پهپاد یک شهر اروپایی را مورد حمله قرار دهند.»
https://iranintl.com/202507128968"
2025-07-12 19:45:07+00:00,جواد لاریجانی، دبیر اسبق ستاد حقوق بشر قوه قضائیه با اشاره به جنگ جمهوری اسلامی و اسرائیل گفت: «رفتار مردم و مسئولان در جنگ اخیر یک ارکستر هماهنگ بود. خداوند اینطور دل‌ها را جمع می‌کند که مردم پشت نیروهای مسلح و از همه مهم‌تر پشت رهبری نظام ایستادند.»
2025-07-12 17:07:06+00:00,"با گذشت دو هفته از جنگ بین حکومت ایران و اسرائیل، سایه درگیری نظامی هنوز از منطقه برداشته نشده است. شاهین مدرس می‌گوید تنها پایان برنامه‌های هسته‌ای، بالستیکی و جنگ‌های نیابتی جمهوری اسلامی می‌تواند اسرائیل را از حمله مجدد به خاک ایران باز دارد.
@iranintltv"
2025-07-12 16:50:46+00:00,"دومینو:چند قدم مانده به جنگ دوم
 
نشریات بزرگ‌ جهان در این روزها از شکل‌گیری خاورمیانه‌ای جدید می‌گویند که در آن جمهوری اسلامی دیگر تهدیدی برای آمریکا و اسرائیل نیست. اما در سمت تهران، نشانه واضحی از کنا‌ر گذاشتن خصومت، دیده نمی‌شود.
نسخه کامل پادکست را می‌توانید در کانال یوتیوب ایران اینترنشنال ببینید

https://youtu.be/y0SloQXIt8g"
2025-07-12 16:34:07+00:00,"عباس عراقچی، وزیر خارجه جمهوری اسلامی، با بیان اینکه «ما در جنگ پیروز شدیم و پرچم‌مان بالا است» گفت: «ما یک جنگ قهرمانانه را با یک مقاومت بسیار عالی از سر گذراندیم.»
عراقچی با اشاره به جنگ ۱۲ روزه جمهوری اسلامی با اسرائیل اضافه کرد: «بهترین زمان مذاکره زمانی است که شما با موفقیت یک حمله نظامی را پشت سر گذاشته‌اید.»
https://iranintl.com/202507120943"
2025-07-12 16:01:58+00:00,"پس از اعتراض شهروندان به دریافت قبض‌های نجومی در تهران، شرکت آب و فاضلاب استان تهران اعلام کرد که به دلیل «شرایط امنیتی» پس از جنگ، قبض‌ها بر اساس میانگین مصرف گذشته صادر شده‌اند.

در این بیانیه آمده است: «به منظور رعایت ملاحظات امنیتی و جلوگیری از سوءاستفاده‌های احتمالی عناصر نفوذی اسرائیل، عملیات ثبت ارقام کنتورها و اعزام ماموران متوقف شده است.»

این شرکت وعده داد که قبض‌های صادرشده علی‌الحساب هستند و «مطالبات مردم محفوظ خواهد بود.»
https://iranintl.com/202507129934"
2025-07-12 15:19:15+00:00,"با شدت‌ گرفتن حملات روسیه علیه اوکراین، سوئد و دیگر کشورهای شمال اروپا نسبت به پیامدهای ادامه این جنگ ابراز نگرانی کرده‌اند.

جزئیات بیشتر در گزارش مهران عباسیان، خبرنگار ایران‌اینترنشنال
@iranintltv"
2025-07-12 15:15:13+00:00,یکی از شهروندان از ساری با ارسال ویدیویی به ایران‌اینترنشنال در شنبه ۲۱ تیر، ترافیک ایجادشده به دلیل ایست و بازرسی را در جاده نشان می‌دهد و می‌گوید: «۲۰ روز از جنگ گذاشته، جمهوری اسلامی هنوز می‌ترسد و همه‌جا ایست و بازرسی گذاشته است.»
2025-07-12 13:34:01+00:00,"بهروز محبی، نماینده سبزوار در مجلس در خصوص توقف پروازهای شبانه در ایران به سایت رویداد ۲۴ گفت: «پروازهای شبانه به دلیل مسائل امنیتی، حضور احتمالی ریزپرنده‌ها و خطرات دیگر، فعلا انجام نمی‌شود.» 
او افزود: «هیچ زمان مشخصی برای پایان این وضعیت نمی‌توان ارائه داد. شرایط باید مدام رصد شود و تا زمانی که اطمینان امنیتی کامل حاصل نشود، پروازهای شبانه ممکن نخواهد بود.» 
این نماینده مجلس اضافه کرد: «با توجه به اینکه همچنان در وضعیت جنگی با اسرائیل قرار داریم و آتش‌بس به‌صورت رسمی و مکتوب تضمین نشده، امکان نقض آن وجود دارد، در حال حاضر مشکل فنی نداریم و مشکل فعلی، صرفا جنبه امنیتی دارد.»
https://iranintl.com/202507129659"
